last_changed,binary_sensor.bayesianbinary,binary_sensor.bedroom_motion_sensor,binary_sensor.blink_armed_status,binary_sensor.blink_blink_camera_percy_motion_enabled,binary_sensor.hall_motion_sensor,binary_sensor.in_bed_bayesian,binary_sensor.living_room_motion_sensor,binary_sensor.living_room_nest_protect_online,binary_sensor.motion_at_home,binary_sensor.workday_sensor
2017-09-04 19:04:29.425225,,,,,,,,,False,
2017-09-04 19:06:15.262956,,,,,,,True,,,
2017-09-04 19:06:15.283249,,,,,,,,,True,
2017-09-04 19:06:25.263876,,,,,,,False,,,
2017-09-04 19:06:25.278940,,,,,,,,,False,
2017-09-04 19:10:36.242274,,,,,,,True,,,
2017-09-04 19:10:36.260749,,,,,,,,,True,
2017-09-04 19:11:01.269053,,,,,,,False,,,
2017-09-04 19:11:01.280424,,,,,,,,,False,
2017-09-04 19:11:14.259712,,,,,,,True,,,
2017-09-04 19:11:14.272703,,,,,,,,,True,
2017-09-04 19:11:25.259632,,,,,,,False,,,
2017-09-04 19:11:25.270493,,,,,,,,,False,
2017-09-04 19:11:58.242133,,,,,,,True,,,
2017-09-04 19:11:58.263401,,,,,,,,,True,
2017-09-04 19:12:12.376348,,,,,,,False,,,
2017-09-04 19:12:12.385738,,,,,,,,,False,
2017-09-04 19:17:42.243434,,,,,,,True,,,
2017-09-04 19:17:42.265236,,,,,,,,,True,
2017-09-04 19:17:52.359991,,,,,,,False,,,
2017-09-04 19:17:52.369933,,,,,,,,,False,
2017-09-04 19:21:48.241842,,,,,,,True,,,
2017-09-04 19:21:48.258765,,,,,,,,,True,
2017-09-04 19:22:01.272495,,,,,,,False,,,
2017-09-04 19:22:01.282890,,,,,,,,,False,
2017-09-04 19:23:17.243870,,,,,,,True,,,
2017-09-04 19:23:17.259543,,,,,,,,,True,
2017-09-04 19:23:27.250160,,,,,,,False,,,
2017-09-04 19:23:27.266387,,,,,,,,,False,
2017-09-04 19:26:56.242814,,,,,,,True,,,
2017-09-04 19:26:56.263602,,,,,,,,,True,
2017-09-04 19:27:11.242703,,,,,,,False,,,
2017-09-04 19:27:11.255572,,,,,,,,,False,
2017-09-04 19:27:15.258586,,,,,,,True,,,
2017-09-04 19:27:15.270541,,,,,,,,,True,
2017-09-04 19:28:00.247263,,,,,True,,,,,
2017-09-04 19:28:09.229202,,,,,False,,,,,
2017-09-04 19:28:11.388870,,,,,,,False,,,
2017-09-04 19:28:11.406505,,,,,,,,,False,
2017-09-04 19:28:53.243093,,,,,,,True,,,
2017-09-04 19:28:53.264928,,,,,,,,,True,
2017-09-04 19:29:03.242112,,,,,,,False,,,
2017-09-04 19:29:03.253103,,,,,,,,,False,
2017-09-04 19:29:19.242276,,,,,,,True,,,
2017-09-04 19:29:19.265795,,,,,,,,,True,
2017-09-04 19:29:29.242021,,,,,,,False,,,
2017-09-04 19:29:29.250890,,,,,,,,,False,
2017-09-04 19:29:46.243228,,,,,,,True,,,
2017-09-04 19:29:46.259186,,,,,,,,,True,
2017-09-04 19:30:01.261545,,,,,,,False,,,
2017-09-04 19:30:01.278379,,,,,,,,,False,
2017-09-04 19:30:28.242707,,,,,,,True,,,
2017-09-04 19:30:28.260781,,,,,,,,,True,
2017-09-04 19:30:38.243346,,,,,,,False,,,
2017-09-04 19:30:38.251929,,,,,,,,,False,
2017-09-04 19:32:02.243207,,,,,,,True,,,
2017-09-04 19:32:02.257437,,,,,,,,,True,
2017-09-04 19:32:25.265771,,,,,,,False,,,
2017-09-04 19:32:25.276027,,,,,,,,,False,
2017-09-04 19:32:31.243240,,,,,,,True,,,
2017-09-04 19:32:31.258676,,,,,,,,,True,
2017-09-04 19:32:45.269102,,,,,,,False,,,
2017-09-04 19:32:45.278332,,,,,,,,,False,
2017-09-04 19:37:25.260637,,,,,,,True,,,
2017-09-04 19:37:25.274612,,,,,,,,,True,
2017-09-04 19:37:35.266581,,,,,,,False,,,
2017-09-04 19:37:35.281712,,,,,,,,,False,
2017-09-04 19:38:12.243072,,,,,,,True,,,
2017-09-04 19:38:12.266189,,,,,,,,,True,
2017-09-04 19:38:18.237536,,,,,True,,,,,
2017-09-04 19:38:22.254407,,,,,,,False,,,
2017-09-04 19:38:24.256788,,,,,,,True,,,
2017-09-04 19:38:30.606960,,True,,,,,,,,
2017-09-04 19:38:32.230361,,,,,False,,,,,
2017-09-04 19:38:43.242270,,,,,,,False,,,
2017-09-04 19:39:07.243340,,,,,,,True,,,
2017-09-04 19:39:19.256098,,False,,,,,,,,
2017-09-04 19:39:21.242657,,,,,,,False,,,
2017-09-04 19:39:21.250892,,,,,,,,,False,
2017-09-04 19:39:28.253157,,,,,,,True,,,
2017-09-04 19:39:28.266272,,,,,,,,,True,
2017-09-04 19:40:03.375690,,True,,,,,,,,
2017-09-04 19:40:17.243058,,,,,,,False,,,
2017-09-04 19:40:59.241984,,,,,,,True,,,
2017-09-04 19:41:09.257944,,False,,,,,,,,
2017-09-04 19:41:13.242395,,,,,,,False,,,
2017-09-04 19:41:13.259951,,,,,,,,,False,
2017-09-04 19:41:15.258770,,,,,,,True,,,
2017-09-04 19:41:15.272704,,,,,,,,,True,
2017-09-04 19:41:15.291070,,True,,,,,,,,
2017-09-04 19:41:25.261476,,,,,,,False,,,
2017-09-04 19:41:37.257280,,False,,,,,,,,
2017-09-04 19:41:37.268899,,,,,,,,,False,
2017-09-04 19:41:39.257260,,True,,,,,,,,
2017-09-04 19:41:39.268171,,,,,,,,,True,
2017-09-04 19:41:41.243467,,,,,,,True,,,
2017-09-04 19:41:51.243242,,,,,,,False,,,
2017-09-04 19:41:53.242004,,,,,,,True,,,
2017-09-04 19:42:06.242475,,,,,,,False,,,
2017-09-04 19:42:06.261088,,False,,,,,,,,
2017-09-04 19:42:06.270635,,,,,,,,,False,
2017-09-04 19:42:07.361040,,,,,,,True,,,
2017-09-04 19:42:07.384662,,,,,,,,,True,
2017-09-04 19:42:07.405878,,True,,,,,,,,
2017-09-04 19:42:21.256115,,False,,,,,,,,
2017-09-04 19:42:23.256371,,True,,,,,,,,
2017-09-04 19:42:45.279588,,False,,,,,,,,
2017-09-04 19:42:49.243566,,,,,,,False,,,
2017-09-04 19:42:49.257859,,,,,,,,,False,
2017-09-04 19:43:44.243841,,,,,,,True,,,
2017-09-04 19:43:44.260921,,,,,,,,,True,
2017-09-04 19:44:03.242797,,,,,,,False,,,
2017-09-04 19:44:03.252173,,,,,,,,,False,
2017-09-04 19:44:13.242077,,,,,,,True,,,
2017-09-04 19:44:13.264338,,,,,,,,,True,
2017-09-04 19:44:15.278019,,True,,,,,,,,
2017-09-04 19:44:27.242396,,,,,,,False,,,
2017-09-04 19:44:41.262069,,False,,,,,,,,
2017-09-04 19:44:41.270596,,,,,,,,,False,
2017-09-04 19:45:08.262912,,True,,,,,,,,
2017-09-04 19:45:08.278799,,,,,,,,,True,
2017-09-04 19:45:22.257431,,False,,,,,,,,
2017-09-04 19:45:22.264565,,,,,,,,,False,
2017-09-04 19:46:50.270833,,True,,,,,,,,
2017-09-04 19:46:50.286696,,,,,,,,,True,
2017-09-04 19:47:14.258172,,False,,,,,,,,
2017-09-04 19:47:14.266018,,,,,,,,,False,
2017-09-04 19:47:36.258056,,True,,,,,,,,
2017-09-04 19:47:36.272422,,,,,,,,,True,
2017-09-04 19:47:46.257556,,False,,,,,,,,
2017-09-04 19:47:46.265683,,,,,,,,,False,
2017-09-04 19:47:48.375434,,True,,,,,,,,
2017-09-04 19:47:48.389172,,,,,,,,,True,
2017-09-04 19:48:00.262056,,,,,,,True,,,
2017-09-04 19:48:19.359138,,,,,,,False,,,
2017-09-04 19:48:34.242698,,,,,,,True,,,
2017-09-04 19:48:44.254458,,,,,,,False,,,
2017-09-04 19:48:44.278057,,False,,,,,,,,
2017-09-04 19:48:44.287366,,,,,,,,,False,
2017-09-04 19:49:16.385104,,True,,,,,,,,
2017-09-04 19:49:16.412356,,,,,,,,,True,
2017-09-04 19:49:32.257562,,False,,,,,,,,
2017-09-04 19:49:32.265060,,,,,,,,,False,
2017-09-04 19:49:34.255984,,True,,,,,,,,
2017-09-04 19:49:34.270611,,,,,,,,,True,
2017-09-04 19:49:44.288316,,False,,,,,,,,
2017-09-04 19:49:44.295460,,,,,,,,,False,
2017-09-04 19:50:53.256354,,True,,,,,,,,
2017-09-04 19:50:53.270173,,,,,,,,,True,
2017-09-04 19:51:17.256530,,False,,,,,,,,
2017-09-04 19:51:17.264322,,,,,,,,,False,
2017-09-04 19:51:30.310310,,True,,,,,,,,
2017-09-04 19:51:30.323869,,,,,,,,,True,
2017-09-04 19:51:42.243005,,,,,,,True,,,
2017-09-04 19:52:00.275010,,False,,,,,,,,
2017-09-04 19:52:02.245209,,,,,,,False,,,
2017-09-04 19:52:02.257106,,,,,,,,,False,
2017-09-04 19:52:32.242205,,,,,,,True,,,
2017-09-04 19:52:32.264263,,,,,,,,,True,
2017-09-04 19:52:34.256793,,True,,,,,,,,
2017-09-04 19:52:48.306078,,False,,,,,,,,
2017-09-04 19:52:54.256444,,True,,,,,,,,
2017-09-04 19:53:04.246430,,,,,,,False,,,
2017-09-04 19:53:06.242405,,,,,,,True,,,
2017-09-04 19:53:29.379675,,,,,,,False,,,
2017-09-04 19:53:39.243096,,,,,,,True,,,
2017-09-04 19:53:53.254941,,,,,,,False,,,
2017-09-04 19:54:39.243531,,,,,,,True,,,
2017-09-04 19:55:00.269704,,False,,,,,,,,
2017-09-04 19:55:06.243124,,,,,,,False,,,
2017-09-04 19:55:06.258967,,,,,,,,,False,
2017-09-04 19:55:19.243234,,,,,,,True,,,
2017-09-04 19:55:19.261895,,,,,,,,,True,
2017-09-04 19:55:33.360155,,,,,,,False,,,
2017-09-04 19:55:33.372698,,,,,,,,,False,
2017-09-04 19:55:35.259504,,,,,,,True,,,
2017-09-04 19:55:35.272674,,,,,,,,,True,
2017-09-04 19:55:50.264448,,,,,,,False,,,
2017-09-04 19:55:50.274425,,,,,,,,,False,
2017-09-04 19:56:10.263903,,,,,,,True,,,
2017-09-04 19:56:10.280862,,,,,,,,,True,
2017-09-04 19:56:24.241522,,,,,,,False,,,
2017-09-04 19:56:24.261340,,,,,,,,,False,
2017-09-04 20:04:23.241385,,,,,,,True,,,
2017-09-04 20:04:23.261864,,,,,,,,,True,
2017-09-04 20:05:08.245125,,,,,,,False,,,
2017-09-04 20:05:08.253944,,,,,,,,,False,
2017-09-04 20:05:10.261765,,,,,,,True,,,
2017-09-04 20:05:10.275087,,,,,,,,,True,
2017-09-04 20:05:14.262304,,True,,,,,,,,
2017-09-04 20:05:39.257325,,False,,,,,,,,
2017-09-04 20:05:55.260936,,,,,,,False,,,
2017-09-04 20:05:55.273744,,,,,,,,,False,
2017-09-04 20:06:27.243012,,,,,,,True,,,
2017-09-04 20:06:27.256793,,,,,,,,,True,
2017-09-04 20:06:37.243058,,,,,,,False,,,
2017-09-04 20:06:37.253327,,,,,,,,,False,
2017-09-04 20:09:34.243177,,,,,,,True,,,
2017-09-04 20:09:34.265537,,,,,,,,,True,
2017-09-04 20:10:49.242701,,,,,,,False,,,
2017-09-04 20:10:49.255184,,,,,,,,,False,
2017-09-04 20:11:25.303992,,,,,,,True,,,
2017-09-04 20:11:25.318962,,,,,,,,,True,
2017-09-04 20:12:06.242326,,,,,,,False,,,
2017-09-04 20:12:06.261011,,,,,,,,,False,
2017-09-04 20:12:46.242821,,,,,,,True,,,
2017-09-04 20:12:46.255496,,,,,,,,,True,
2017-09-04 20:12:55.290590,,,,,,,False,,,
2017-09-04 20:12:55.301868,,,,,,,,,False,
2017-09-04 20:12:57.259085,,,,,,,True,,,
2017-09-04 20:12:57.283440,,,,,,,,,True,
2017-09-04 20:13:18.229644,,,,,True,,,,,
2017-09-04 20:13:28.249909,,,,,,,False,,,
2017-09-04 20:13:40.248248,,,,,False,,,,,
2017-09-04 20:13:40.257939,,,,,,,,,False,
2017-09-04 20:14:24.227988,,,,,True,,,,,
2017-09-04 20:14:24.248878,,,,,,,,,True,
2017-09-04 20:14:26.244560,,,,,,,True,,,
2017-09-04 20:14:34.229095,,,,,False,,,,,
2017-09-04 20:14:41.244815,,,,,,,False,,,
2017-09-04 20:14:41.262135,,,,,,,,,False,
2017-09-04 20:18:41.242324,,,,,,,True,,,
2017-09-04 20:18:41.256206,,,,,,,,,True,
2017-09-04 20:18:59.242468,,,,,,,False,,,
2017-09-04 20:18:59.252021,,,,,,,,,False,
2017-09-04 20:19:45.259957,,,,,,,True,,,
2017-09-04 20:19:45.274185,,,,,,,,,True,
2017-09-04 20:20:10.271794,,,,,,,False,,,
2017-09-04 20:20:10.282522,,,,,,,,,False,
2017-09-04 20:20:54.244094,,,,,,,True,,,
2017-09-04 20:20:54.266763,,,,,,,,,True,
2017-09-04 20:21:04.243599,,,,,,,False,,,
2017-09-04 20:21:04.257886,,,,,,,,,False,
2017-09-04 20:21:57.243572,,,,,,,True,,,
2017-09-04 20:21:57.268016,,,,,,,,,True,
2017-09-04 20:22:21.361588,,,,,,,False,,,
2017-09-04 20:22:21.371218,,,,,,,,,False,
2017-09-04 20:22:33.258567,,,,,,,True,,,
2017-09-04 20:22:33.275294,,,,,,,,,True,
2017-09-04 20:23:07.242353,,,,,,,False,,,
2017-09-04 20:23:07.252502,,,,,,,,,False,
2017-09-04 20:23:15.282740,,,,,,,True,,,
2017-09-04 20:23:15.296573,,,,,,,,,True,
2017-09-04 20:23:43.242475,,,,,,,False,,,
2017-09-04 20:23:43.255707,,,,,,,,,False,
2017-09-04 20:36:25.260222,,,,,,,True,,,
2017-09-04 20:36:25.275124,,,,,,,,,True,
2017-09-04 20:36:35.261687,,,,,,,False,,,
2017-09-04 20:36:35.270218,,,,,,,,,False,
2017-09-04 20:37:03.243412,,,,,,,True,,,
2017-09-04 20:37:03.259413,,,,,,,,,True,
2017-09-04 20:37:13.251754,,,,,,,False,,,
2017-09-04 20:37:13.264423,,,,,,,,,False,
2017-09-04 20:41:53.242612,,,,,,,True,,,
2017-09-04 20:41:53.258108,,,,,,,,,True,
2017-09-04 20:42:07.245155,,,,,,,False,,,
2017-09-04 20:42:07.254326,,,,,,,,,False,
2017-09-04 20:42:24.243384,,,,,,,True,,,
2017-09-04 20:42:24.260291,,,,,,,,,True,
2017-09-04 20:42:52.246141,,,,,,,False,,,
2017-09-04 20:42:52.264221,,,,,,,,,False,
2017-09-04 20:43:09.245437,,,,,,,True,,,
2017-09-04 20:43:09.265258,,,,,,,,,True,
2017-09-04 20:43:24.247950,,,,,,,False,,,
2017-09-04 20:43:24.258216,,,,,,,,,False,
2017-09-04 20:45:30.312048,,,,,,,True,,,
2017-09-04 20:45:30.341251,,,,,,,,,True,
2017-09-04 20:45:39.242598,,,,,,,False,,,
2017-09-04 20:45:39.253215,,,,,,,,,False,
2017-09-04 20:49:04.241969,,,,,,,True,,,
2017-09-04 20:49:04.260391,,,,,,,,,True,
2017-09-04 20:49:36.257789,,,,,,,False,,,
2017-09-04 20:49:36.269156,,,,,,,,,False,
2017-09-04 20:50:17.241956,,,,,,,True,,,
2017-09-04 20:50:17.262948,,,,,,,,,True,
2017-09-04 20:50:31.242652,,,,,,,False,,,
2017-09-04 20:50:31.253233,,,,,,,,,False,
2017-09-04 20:54:40.264398,,,,,,,True,,,
2017-09-04 20:54:40.280098,,,,,,,,,True,
2017-09-04 20:54:55.263507,,,,,,,False,,,
2017-09-04 20:54:55.272604,,,,,,,,,False,
2017-09-04 20:55:02.243046,,,,,,,True,,,
2017-09-04 20:55:02.258478,,,,,,,,,True,
2017-09-04 20:55:30.292777,,,,,,,False,,,
2017-09-04 20:55:30.303583,,,,,,,,,False,
2017-09-04 21:28:40.258895,,,,,,,True,,,
2017-09-04 21:28:40.293658,,,,,,,,,True,
2017-09-04 21:28:54.242177,,,,,,,False,,,
2017-09-04 21:28:54.254526,,,,,,,,,False,
2017-09-04 21:38:02.246167,,,,,,,True,,,
2017-09-04 21:38:02.267306,,,,,,,,,True,
2017-09-04 21:38:28.229067,,,,,True,,,,,
2017-09-04 21:38:38.244064,,,,,,,False,,,
2017-09-04 21:38:42.228756,,,,,False,,,,,
2017-09-04 21:38:42.238263,,,,,,,,,False,
2017-09-04 21:39:36.242060,,,,,,,True,,,
2017-09-04 21:39:36.259316,,,,,,,,,True,
2017-09-04 21:40:26.228887,,,,,True,,,,,
2017-09-04 21:40:39.244003,,,,,False,,,,,
2017-09-04 21:40:56.229663,,,,,True,,,,,
2017-09-04 21:41:07.344948,,,,,,,False,,,
2017-09-04 21:41:09.243093,,,,,,,True,,,
2017-09-04 21:41:11.228367,,,,,False,,,,,
2017-09-04 21:41:33.241894,,,,,,,False,,,
2017-09-04 21:41:33.254785,,,,,,,,,False,
2017-09-04 21:41:37.228808,,,,,True,,,,,
2017-09-04 21:41:37.244092,,,,,,,,,True,
2017-09-04 21:41:47.227251,,,,,False,,,,,
2017-09-04 21:41:47.240290,,,,,,,,,False,
2017-09-04 21:42:00.247037,,,,,True,,,,,
2017-09-04 21:42:00.267412,,,,,,,,,True,
2017-09-04 21:42:02.241838,,,,,,,True,,,
2017-09-04 21:42:10.243251,,,,,False,,,,,
2017-09-04 21:42:13.238287,,,,,True,,,,,
2017-09-04 21:42:21.242444,,,,,,,False,,,
2017-09-04 21:42:27.241040,,,,,False,,,,,
2017-09-04 21:42:27.264211,,,,,,,,,False,
2017-09-04 21:42:33.243987,,,,,,,True,,,
2017-09-04 21:42:33.267351,,,,,,,,,True,
2017-09-04 21:43:03.242902,,,,,,,False,,,
2017-09-04 21:43:03.255843,,,,,,,,,False,
2017-09-04 21:43:05.265153,,,,,,,True,,,
2017-09-04 21:43:05.277477,,,,,,,,,True,
2017-09-04 21:43:19.242707,,,,,,,False,,,
2017-09-04 21:43:19.256026,,,,,,,,,False,
2017-09-04 21:43:40.274961,,,,,,,True,,,
2017-09-04 21:43:40.290503,,,,,,,,,True,
2017-09-04 21:43:48.243020,,,,,,,False,,,
2017-09-04 21:43:48.255737,,,,,,,,,False,
2017-09-04 21:43:50.242232,,,,,True,,,,,
2017-09-04 21:43:50.261021,,,,,,,,,True,
2017-09-04 21:43:52.242030,,,,,,,True,,,
2017-09-04 21:44:04.228123,,,,,False,,,,,
2017-09-04 21:44:31.242329,,,,,,,False,,,
2017-09-04 21:44:31.255793,,,,,,,,,False,
2017-09-04 21:44:33.243020,,,,,,,True,,,
2017-09-04 21:44:33.256707,,,,,,,,,True,
2017-09-04 21:44:51.393005,,True,,,,,,,,
2017-09-04 21:45:03.241987,,,,,,,False,,,
2017-09-04 21:45:06.242145,,,,,,,True,,,
2017-09-04 21:45:06.260737,,False,,,,,,,,
2017-09-04 21:45:08.256504,,True,,,,,,,,
2017-09-04 21:45:38.255364,,False,,,,,,,,
2017-09-04 21:45:43.323871,,True,,,,,,,,
2017-09-04 21:46:10.244332,,,,,True,,,,,
2017-09-04 21:46:24.231924,,,,,False,,,,,
2017-09-04 21:46:43.275452,,False,,,,,,,,
2017-09-04 21:46:49.256365,,True,,,,,,,,
2017-09-04 21:47:00.275387,,False,,,,,,,,
2017-09-04 21:47:07.243487,,,,,,,False,,,
2017-09-04 21:47:07.254588,,,,,,,,,False,
2017-09-04 21:48:44.228366,,,,,True,,,,,
2017-09-04 21:48:44.249220,,,,,,,,,True,
2017-09-04 21:48:45.263424,,,,,,,True,,,
2017-09-04 21:48:57.228274,,,,,False,,,,,
2017-09-04 21:49:03.255912,,True,,,,,,,,
2017-09-04 21:49:13.257909,,False,,,,,,,,
2017-09-04 21:49:17.243514,,,,,,,False,,,
2017-09-04 21:49:17.257258,,,,,,,,,False,
2017-09-04 21:49:21.242584,,,,,,,True,,,
2017-09-04 21:49:21.255770,,,,,,,,,True,
2017-09-04 21:49:23.256955,,True,,,,,,,,
2017-09-04 21:49:38.256663,,False,,,,,,,,
2017-09-04 21:49:45.270537,,True,,,,,,,,
2017-09-04 21:50:02.242388,,,,,,,False,,,
2017-09-04 21:50:04.256452,,False,,,,,,,,
2017-09-04 21:50:04.264878,,,,,,,,,False,
2017-09-05 00:01:07.363032,,True,,,,,,,,
2017-09-05 00:01:07.463835,,,,,,,,,True,
2017-09-05 00:01:17.363812,,False,,,,,,,,
2017-09-05 00:01:17.371410,,,,,,,,,False,
2017-09-05 00:38:36.376995,,True,,,,,,,,
2017-09-05 00:38:36.389658,,,,,,,,,True,
2017-09-05 00:38:52.355422,,,,,,,True,,,
2017-09-05 00:39:00.349197,,,,,True,,,,,
2017-09-05 00:39:07.366875,,False,,,,,,,,
2017-09-05 00:39:11.353177,,,,,,,False,,,
2017-09-05 00:39:15.351811,,,,,False,,,,,
2017-09-05 00:39:15.364877,,,,,,,,,False,
2017-09-05 00:39:51.337083,,,,,True,,,,,
2017-09-05 00:39:51.351635,,,,,,,,,True,
2017-09-05 00:39:55.369425,,,,,,,True,,,
2017-09-05 00:40:03.364877,,True,,,,,,,,
2017-09-05 00:40:05.351461,,,,,False,,,,,
2017-09-05 00:40:13.352769,,,,,,,False,,,
2017-09-05 00:40:25.371456,,,,,,,True,,,
2017-09-05 00:40:33.337085,,,,,True,,,,,
2017-09-05 00:40:43.364917,,False,,,,,,,,
2017-09-05 00:40:47.349526,,,,,,,False,,,
2017-09-05 00:40:49.337132,,,,,False,,,,,
2017-09-05 00:40:49.350242,,,,,,,,,False,
2017-09-05 00:41:26.335574,,,,,True,,,,,
2017-09-05 00:41:26.352359,,,,,,,,,True,
2017-09-05 00:41:28.350871,,,,,,,True,,,
2017-09-05 00:41:32.367062,,True,,,,,,,,
2017-09-05 00:41:40.381100,,,,,False,,,,,
2017-09-05 00:41:42.352522,,,,,,,False,,,
2017-09-05 00:41:46.368023,,False,,,,,,,,
2017-09-05 00:41:46.375766,,,,,,,,,False,
2017-09-05 01:26:37.365080,,True,,,,,,,,
2017-09-05 01:26:37.405925,,,,,,,,,True,
2017-09-05 01:26:48.363437,,False,,,,,,,,
2017-09-05 01:26:48.371334,,,,,,,,,False,
2017-09-05 03:44:18.100818,,True,,,,,,,,
2017-09-05 03:44:18.116056,,,,,,,,,True,
2017-09-05 03:44:29.966321,,,,,,,True,,,
2017-09-05 03:44:35.969504,,,,,True,,,,,
2017-09-05 03:44:41.982092,,False,,,,,,,,
2017-09-05 03:44:46.964977,,,,,,,False,,,
2017-09-05 03:44:50.975180,,,,,False,,,,,
2017-09-05 03:44:50.986062,,,,,,,,,False,
2017-09-05 03:45:33.950642,,,,,True,,,,,
2017-09-05 03:45:33.966247,,,,,,,,,True,
2017-09-05 03:45:36.966581,,,,,,,True,,,
2017-09-05 03:45:47.980231,,True,,,,,,,,
2017-09-05 03:45:49.952279,,,,,False,,,,,
2017-09-05 03:46:02.003247,,False,,,,,,,,
2017-09-05 03:46:03.966336,,,,,,,False,,,
2017-09-05 03:46:03.978521,,,,,,,,,False,
2017-09-05 04:32:50.112183,,True,,,,,,,,
2017-09-05 04:32:50.123596,,,,,,,,,True,
2017-09-05 04:33:00.109239,,False,,,,,,,,
2017-09-05 04:33:00.117399,,,,,,,,,False,
2017-09-05 04:33:04.089431,,True,,,,,,,,
2017-09-05 04:33:04.101330,,,,,,,,,True,
2017-09-05 04:33:06.077807,,,,,,,True,,,
2017-09-05 04:33:19.090320,,False,,,,,,,,
2017-09-05 04:34:30.103539,,,,,True,,,,,
2017-09-05 04:34:38.078585,,,,,,,False,,,
2017-09-05 04:34:40.081946,,,,,False,,,,,
2017-09-05 04:34:40.097409,,,,,,,,,False,
2017-09-05 04:35:33.061906,,,,,True,,,,,
2017-09-05 04:35:33.081598,,,,,,,,,True,
2017-09-05 04:35:37.077745,,,,,,,True,,,
2017-09-05 04:35:47.062372,,,,,False,,,,,
2017-09-05 04:36:05.096658,,,,,,,False,,,
2017-09-05 04:36:05.100431,,,,,,,,,False,
2017-09-05 04:36:40.093522,,,,,,,True,,,
2017-09-05 04:36:40.114156,,,,,,,,,True,
2017-09-05 04:36:58.075503,,,,,,,False,,,
2017-09-05 04:36:58.091625,,,,,,,,,False,
2017-09-05 04:42:19.919615,,,,,False,,,,,
2017-09-05 04:42:19.945668,,False,,,,,,,,
2017-09-05 04:42:19.947179,,,,,,,False,,,
2017-09-05 04:42:25.057928,,,,,,,,,,True
2017-09-05 04:42:29.273572,,,,,,,,,False,
2017-09-05 04:42:29.741503,,,,,,,,True,,
2017-09-05 04:42:31.877176,,,,False,,,,,,
2017-09-05 04:42:31.879895,,,False,,,,,,,
2017-09-05 04:48:09.639777,,,,,,,True,,,
2017-09-05 04:48:09.655306,,,,,,,,,True,
2017-09-05 04:48:23.637167,,,,,,,False,,,
2017-09-05 04:48:23.644941,,,,,,,,,False,
2017-09-05 04:48:52.638681,,,,,,,True,,,
2017-09-05 04:48:52.655835,,,,,,,,,True,
2017-09-05 04:49:13.637607,,,,,,,False,,,
2017-09-05 04:49:13.644450,,,,,,,,,False,
2017-09-05 04:49:21.639434,,,,,,,True,,,
2017-09-05 04:49:21.651767,,,,,,,,,True,
2017-09-05 04:49:29.640421,,,,,,,False,,,
2017-09-05 04:49:29.647572,,,,,,,,,False,
2017-09-05 04:49:37.639094,,,,,,,True,,,
2017-09-05 04:49:37.651146,,,,,,,,,True,
2017-09-05 04:49:47.636634,,,,,,,False,,,
2017-09-05 04:49:47.640784,,,,,,,,,False,
2017-09-05 04:49:48.641034,,,,,,,True,,,
2017-09-05 04:49:48.657814,,,,,,,,,True,
2017-09-05 04:49:58.636750,,,,,,,False,,,
2017-09-05 04:49:58.643831,,,,,,,,,False,
2017-09-05 04:53:38.637032,,,,,,,True,,,
2017-09-05 04:53:38.648876,,,,,,,,,True,
2017-09-05 04:53:49.654257,,,,,,,False,,,
2017-09-05 04:53:49.665204,,,,,,,,,False,
2017-09-05 05:22:01.809202,,,,,,,True,,,
2017-09-05 05:22:01.822590,,,,,,,,,True,
2017-09-05 05:22:11.894454,,,,,,,False,,,
2017-09-05 05:22:11.908842,,,,,,,,,False,
2017-09-05 05:24:40.795359,,,,,,,True,,,
2017-09-05 05:24:40.805468,,,,,,,,,True,
2017-09-05 05:24:55.796586,,,,,,,False,,,
2017-09-05 05:24:55.804355,,,,,,,,,False,
2017-09-05 05:32:25.796778,,,,,,,True,,,
2017-09-05 05:32:25.809062,,,,,,,,,True,
2017-09-05 05:32:35.790163,,,,,,,False,,,
2017-09-05 05:32:35.797108,,,,,,,,,False,
2017-09-05 05:33:27.764372,,True,,,,,,,,
2017-09-05 05:33:27.781019,,,,,,,,,True,
2017-09-05 05:33:29.777142,,,,,,,True,,,
2017-09-05 05:33:53.764782,,False,,,,,,,,
2017-09-05 05:33:55.802787,,,,,,,False,,,
2017-09-05 05:33:55.814064,,,,,,,,,False,
2017-09-05 05:33:59.778633,,,,,,,True,,,
2017-09-05 05:33:59.791152,,,,,,,,,True,
2017-09-05 05:34:03.764110,,True,,,,,,,,
2017-09-05 05:34:08.779989,,,,,,,False,,,
2017-09-05 05:34:21.776547,,,,,,,True,,,
2017-09-05 05:34:41.765250,,False,,,,,,,,
2017-09-05 05:35:16.751529,,,,,True,,,,,
2017-09-05 05:35:27.827523,,,,,,,False,,,
2017-09-05 05:35:31.751124,,,,,False,,,,,
2017-09-05 05:35:31.760329,,,,,,,,,False,
2017-09-05 05:35:38.777834,,,,,,,True,,,
2017-09-05 05:35:38.794750,,,,,,,,,True,
2017-09-05 05:35:48.778361,,,,,,,False,,,
2017-09-05 05:35:48.790039,,,,,,,,,False,
2017-09-05 05:47:58.897067,,,,,,,True,,,
2017-09-05 05:47:58.913608,,,,,,,,,True,
2017-09-05 05:48:08.778659,,,,,,,False,,,
2017-09-05 05:48:08.787956,,,,,,,,,False,
2017-09-05 05:48:40.794313,,,,,,,True,,,
2017-09-05 05:48:40.807000,,,,,,,,,True,
